"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:25 GMT 2025","1631","","Tests.NavigationTests","","Tests.NavigationTests","getSubtitleFromHeaderTest","проверка subtitle in header",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:32 GMT 2025","8793","","Tests.LoginFormTests","","Tests.LoginFormTests","signInTest","Проверка проведения авторизации",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:26 GMT 2025","2359","","Tests.NavigationTests","","Tests.NavigationTests","getSubtitleTest","проверка developer's page link",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:30 GMT 2025","7894","","Tests.LoginFormTests","","Tests.LoginFormTests","InvalidSignInTest","Проверка провала авторизации",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:29 GMT 2025","6471","","Tests.NavigationTests","","Tests.NavigationTests","basicStateValuesTest","проверка значений направляющих кнопок в исходном состоянии",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:30 GMT 2025","6998","","Tests.NavigationTests","","Tests.NavigationTests","getTitleTest","проверка title",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:34 GMT 2025","10403","","Tests.NavigationTests","","Tests.NavigationTests","transitionWithNextButtonTest","проверка перехода с помощью направляющих кнопок",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:31 GMT 2025","7986","","Tests.NavigationTests","","Tests.NavigationTests","transitionToThirdTestPage","проверка значений направляющих кнопок и переход на третью страницу",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:33 GMT 2025","10362","","Tests.NavigationTests","","Tests.NavigationTests","getDevelopersPageLink","проверка developer's page link",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:28 GMT 2025","5243","","Tests.NavigationTests","","Tests.NavigationTests","transitionToSecondPageTest","проверка значений направляющих кнопок и переход на вторую страницу",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:27 GMT 2025","3969","","Tests.NavigationTests","","Tests.NavigationTests","logoClickTest","проверка logo click",""
"passed","Mon May 12 13:09:23 GMT 2025","Mon May 12 13:09:28 GMT 2025","4471","","Tests.NavigationTests","","Tests.NavigationTests","getCopyRightText","проверка Copyright",""
