"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 10 00:33:35 GMT 2025","Sat May 10 00:33:41 GMT 2025","6090","","Tests.NavigationTests","","Tests.NavigationTests","getCopyRightText","проверка Copyright",""
"passed","Sat May 10 00:33:34 GMT 2025","Sat May 10 00:33:39 GMT 2025","5242","","Tests.NavigationTests","","Tests.NavigationTests","getTitleTest","проверка title",""
"failed","Sat May 10 00:33:35 GMT 2025","Sat May 10 00:33:41 GMT 2025","6819","","Tests.LoginFormTests","","Tests.LoginFormTests","signInTest","Проверка проведения авторизации",""
"passed","Sat May 10 00:33:34 GMT 2025","Sat May 10 00:33:44 GMT 2025","10066","","Tests.NavigationTests","","Tests.NavigationTests","basicStateValuesTest","проверка значений направляющих кнопок в исходном состоянии",""
"passed","Sat May 10 00:33:35 GMT 2025","Sat May 10 00:33:44 GMT 2025","8865","","Tests.NavigationTests","","Tests.NavigationTests","getSubtitleFromHeaderTest","проверка subtitle in header",""
"passed","Sat May 10 00:33:35 GMT 2025","Sat May 10 00:33:43 GMT 2025","8353","","Tests.NavigationTests","","Tests.NavigationTests","logoClickTest","проверка logo click",""
"passed","Sat May 10 00:33:35 GMT 2025","Sat May 10 00:33:38 GMT 2025","3388","","Tests.NavigationTests","","Tests.NavigationTests","transitionWithNextButtonTest","проверка перехода с помощью направляющих кнопок",""
"passed","Sat May 10 00:33:34 GMT 2025","Sat May 10 00:33:37 GMT 2025","3015","","Tests.NavigationTests","","Tests.NavigationTests","getDevelopersPageLink","проверка developer's page link",""
"passed","Sat May 10 00:33:34 GMT 2025","Sat May 10 00:33:40 GMT 2025","6201","","Tests.LoginFormTests","","Tests.LoginFormTests","InvalidSignInTest","Проверка провала авторизации",""
"passed","Sat May 10 00:33:35 GMT 2025","Sat May 10 00:33:45 GMT 2025","10405","","Tests.NavigationTests","","Tests.NavigationTests","transitionToThirdTestPage","проверка значений направляющих кнопок и переход на третью страницу",""
"passed","Sat May 10 00:33:35 GMT 2025","Sat May 10 00:33:39 GMT 2025","4081","","Tests.NavigationTests","","Tests.NavigationTests","transitionToSecondPageTest","проверка значений направляющих кнопок и переход на вторую страницу",""
