"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:18 GMT 2025","2321","","Tests.NavigationTests","","Tests.NavigationTests","getTitleTest","проверка title",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:27 GMT 2025","11349","","Tests.LoginFormTests","","Tests.LoginFormTests","InvalidSignInTest","Проверка провала авторизации",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:23 GMT 2025","6716","","Tests.NavigationTests","","Tests.NavigationTests","transitionWithNextButtonTest","проверка перехода с помощью направляющих кнопок",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:19 GMT 2025","2645","","Tests.NavigationTests","","Tests.NavigationTests","getSubtitleFromHeaderTest","проверка subtitle in header",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:20 GMT 2025","3806","","Tests.LoginFormTests","","Tests.LoginFormTests","signInTest","Проверка проведения авторизации",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:26 GMT 2025","10054","","Tests.NavigationTests","","Tests.NavigationTests","logoClickTest","проверка logo click",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:28 GMT 2025","12001","","Tests.NavigationTests","","Tests.NavigationTests","basicStateValuesTest","проверка значений направляющих кнопок в исходном состоянии",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:25 GMT 2025","8323","","Tests.NavigationTests","","Tests.NavigationTests","transitionToSecondPageTest","проверка значений направляющих кнопок и переход на вторую страницу",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:24 GMT 2025","7559","","Tests.NavigationTests","","Tests.NavigationTests","transitionToThirdTestPage","проверка значений направляющих кнопок и переход на третью страницу",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:22 GMT 2025","5693","","Tests.NavigationTests","","Tests.NavigationTests","getCopyRightText","проверка Copyright",""
"passed","Sat May 10 22:06:16 GMT 2025","Sat May 10 22:06:21 GMT 2025","5511","","Tests.NavigationTests","","Tests.NavigationTests","getDevelopersPageLink","проверка developer's page link",""
