"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 10 12:40:26 GMT 2025","Sat May 10 12:40:36 GMT 2025","10297","","Tests.NavigationTests","","Tests.NavigationTests","basicStateValuesTest","проверка значений направляющих кнопок в исходном состоянии",""
"passed","Sat May 10 12:40:27 GMT 2025","Sat May 10 12:40:30 GMT 2025","3830","","Tests.NavigationTests","","Tests.NavigationTests","transitionToThirdTestPage","проверка значений направляющих кнопок и переход на третью страницу",""
"passed","Sat May 10 12:40:27 GMT 2025","Sat May 10 12:40:30 GMT 2025","3087","","Tests.NavigationTests","","Tests.NavigationTests","getSubtitleFromHeaderTest","проверка subtitle in header",""
"passed","Sat May 10 12:40:26 GMT 2025","Sat May 10 12:40:34 GMT 2025","8404","","Tests.LoginFormTests","","Tests.LoginFormTests","InvalidSignInTest","Проверка провала авторизации",""
"passed","Sat May 10 12:40:26 GMT 2025","Sat May 10 12:40:35 GMT 2025","8940","","Tests.NavigationTests","","Tests.NavigationTests","getTitleTest","проверка title",""
"passed","Sat May 10 12:40:27 GMT 2025","Sat May 10 12:40:36 GMT 2025","9157","","Tests.LoginFormTests","","Tests.LoginFormTests","signInTest","Проверка проведения авторизации",""
"passed","Sat May 10 12:40:27 GMT 2025","Sat May 10 12:40:28 GMT 2025","1838","","Tests.NavigationTests","","Tests.NavigationTests","transitionWithNextButtonTest","проверка перехода с помощью направляющих кнопок",""
"passed","Sat May 10 12:40:27 GMT 2025","Sat May 10 12:40:34 GMT 2025","6981","","Tests.NavigationTests","","Tests.NavigationTests","logoClickTest","проверка logo click",""
"passed","Sat May 10 12:40:26 GMT 2025","Sat May 10 12:40:32 GMT 2025","5892","","Tests.NavigationTests","","Tests.NavigationTests","getDevelopersPageLink","проверка developer's page link",""
"passed","Sat May 10 12:40:27 GMT 2025","Sat May 10 12:40:31 GMT 2025","4518","","Tests.NavigationTests","","Tests.NavigationTests","transitionToSecondPageTest","проверка значений направляющих кнопок и переход на вторую страницу",""
"passed","Sat May 10 12:40:27 GMT 2025","Sat May 10 12:40:29 GMT 2025","2520","","Tests.NavigationTests","","Tests.NavigationTests","getCopyRightText","проверка Copyright",""
